diff_coherence_completeness,diff_consistency_factuality,diff_emotion_coherence,diff_readability_emotion,dim_bottom3_mean,dim_bottom3_std,dim_coherence,dim_completeness,dim_emotional_impact,dim_entity_consistency,dim_factuality,dim_max,dim_mean,dim_min,dim_range,dim_readability,dim_std,dim_top3_mean,dim_var,flag_dim_below_60,flag_emotion_dominant,inter_coherence_completeness,inter_coherence_readability,inter_consistency_coherence,inter_readability_completeness,inter_readability_emotion,priv_age_adult,priv_age_adult_ya,priv_age_children_10_14,priv_age_children_10_15,priv_age_children_10_16,priv_age_children_3_7,priv_age_children_4_10,priv_age_children_4_6,priv_age_children_4_8,priv_age_children_5_10,priv_age_children_6_10,priv_age_children_6_12,priv_age_children_7_10,priv_age_children_7_12,priv_age_children_7_13,priv_age_children_7_8,priv_age_children_8_12,priv_age_children_8_13,priv_age_children_8_14,priv_age_children_9_14,priv_age_teen_12_18,priv_age_teen_adult,priv_age_ya_new_adult,priv_age_young_adult_11_16,priv_char_count_k,priv_is_children_target,priv_log_char_count,priv_log_ratings_count,priv_log_ratings_per_kword,priv_log_word_count,priv_low_quality_signal,priv_platform_goodreads,priv_platform_project_gutenberg,priv_quality_high,priv_quality_low,priv_quality_medium,priv_quality_medium_high,priv_quality_medium_low,priv_quality_very_high,priv_ratings_count_per_k,priv_ratings_per_char,priv_ratings_per_word,priv_source_andersen,priv_source_brothers_grimm,priv_source_project_gutenberg,priv_source_public_domain,priv_source_wilde,priv_text_source_length,priv_title_length,priv_word_count_k,shortfall_gap_70,story_id,timestamp,txt_avg_sentence_length,txt_capitalized_ratio,txt_chars_per_word,txt_dialogue_narration_ratio,txt_dialogue_ratio,txt_dialogue_turns,txt_dialogue_word_ratio,txt_dis_legomena_ratio,txt_exclam_density,txt_genre_confidence,txt_genre_fable,txt_genre_fairy_tale,txt_genre_novel,txt_genre_poem,txt_genre_short_story,txt_hapax_ratio,txt_intro_sentiment_balance,txt_intro_sentiment_magnitude,txt_lf_chunk_count,txt_lf_cosine_consecutive_mean,txt_lf_cosine_consecutive_std,txt_lf_cosine_global_mean,txt_lf_cosine_global_std,txt_lf_norm_mean,txt_lf_norm_std,txt_lf_spread_mean,txt_lf_spread_std,txt_log_char_count,txt_log_word_count,txt_long_sentence_ratio,txt_max_sentence_length,txt_min_sentence_length,txt_named_entity_count,txt_named_entity_density,txt_negative_ratio,txt_numeric_token_ratio,txt_outro_sentiment_balance,txt_outro_sentiment_magnitude,txt_paragraph_avg_sentence,txt_paragraph_count_per_k,txt_paragraph_density,txt_paragraph_word_mean,txt_paragraph_word_std,txt_positive_ratio,txt_punctuation_density,txt_question_density,txt_sentence_count,txt_sentence_length_median,txt_sentence_length_std,txt_sentence_variation_ratio,txt_sentiment_balance,txt_sentiment_balance_delta,txt_sentiment_magnitude,txt_sentiment_magnitude_delta,txt_sentiment_polarity,txt_stopword_ratio,txt_title_overlap_ratio,txt_unique_ratio,txt_word_entropy,txt_word_length_mean,txt_word_length_std,user_score
2.700000,9.100000,13.013277,-5.313277,68.533333,2.163844,71.200000,68.500000,84.213277,75.000000,65.900000,84.213277,73.952213,65.900000,18.313277,78.900000,6.231738,79.371092,38.834553,0.000000,0.000000,0.487720,0.561768,0.534000,0.540465,0.664443,,,,,,,,,,,,1.000000,,,,,,,,,,,,,8.882000,1.000000,9.091895,8.487970,7.938267,7.458186,,1.000000,,1.000000,,,,,,4.855000,0.546611,2.801500,1.000000,,1.000000,1.000000,,58.000000,21.000000,1.733000,4.100000,The Brave Tin Soldier,2025-11-09T13:12:12.250343,21.304878,0.045793,5.171151,0.100126,0.182927,15.000000,0.091013,0.175926,0.003434,0.491329,0.098266,0.294798,0.000000,0.115607,0.491329,0.598148,0.005747,0.005747,1.000000,1.000000,0.000000,1.000000,0.000000,12.773540,0.000000,0.000000,0.000000,9.108861,7.466228,0.329268,59.000000,3.000000,37.000000,0.451220,0.004007,0.000000,0.005747,0.017241,6.307692,7.441328,0.007441,134.384615,162.354569,0.002290,0.032765,0.001145,82.000000,19.500000,11.849348,0.556180,-0.001717,0.000000,0.006297,0.011494,-0.272727,0.401832,1.000000,0.309101,5.333901,3.994836,1.856120,80.000000
27.100000,12.100000,-0.073102,9.973102,59.108966,11.234560,71.200000,44.100000,71.126898,74.200000,62.100000,81.100000,67.304483,44.100000,37.000000,81.100000,11.784064,75.500000,138.864171,1.000000,0.000000,0.313992,0.577432,0.528304,0.357651,0.576839,,,,,,,,,,,,,,,,,,,1.000000,,,,,,3.400000,1.000000,8.131825,4.158883,4.158883,6.464588,1.000000,1.000000,,,1.000000,,,,,0.063000,0.018529,0.098284,1.000000,,1.000000,1.000000,,87.000000,13.000000,0.641000,25.900000,The Buckwheat,2025-11-09T13:13:02.632758,18.138889,0.053599,5.304747,0.536471,0.416667,15.000000,0.349158,0.160584,0.001531,0.488722,0.195489,0.097744,0.000000,0.218045,0.488722,0.645985,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,12.014389,0.000000,0.000000,0.000000,8.150468,6.483107,0.250000,40.000000,3.000000,25.000000,0.694444,0.003063,0.000000,0.000000,0.000000,3.272727,11.000000,0.016845,59.363636,69.265330,0.001531,0.038684,0.006126,36.000000,16.500000,9.481423,0.522712,-0.001531,0.000000,0.004594,0.000000,-0.333333,0.362940,1.000000,0.419602,5.002874,4.105666,1.970576,57.400000
28.900000,13.700000,-1.828159,-1.871841,67.600000,9.182955,86.200000,57.300000,84.371841,79.600000,65.900000,86.200000,75.978640,57.300000,28.900000,82.500000,10.653912,84.357280,113.505832,1.000000,0.000000,0.493926,0.711150,0.686152,0.472725,0.696068,,,,,1.000000,,,,,,,,,,,,,,,,,,,,9.291000,1.000000,9.136909,3.784190,3.236001,7.473637,,1.000000,,,,1.000000,,,,0.043000,0.004628,0.024432,1.000000,,1.000000,1.000000,,58.000000,22.000000,1.760000,12.700000,The Child in the Grave,2025-11-09T13:15:28.613672,18.621053,0.058225,5.348785,0.169200,0.231579,22.000000,0.144715,0.167549,0.001131,0.473485,0.094697,0.094697,0.000000,0.337121,0.473485,0.603175,0.005682,0.017045,1.000000,1.000000,0.000000,1.000000,0.000000,11.490308,0.000000,0.000000,0.000000,9.155145,7.478735,0.242105,51.000000,1.000000,47.000000,0.494737,0.005088,0.000000,0.005682,0.005682,4.523810,11.871114,0.011871,84.238095,90.523296,0.002826,0.035193,0.005653,95.000000,18.000000,11.529531,0.619166,-0.002261,0.000000,0.007914,-0.011364,-0.285714,0.413793,1.000000,0.320520,5.407248,4.151755,1.968226,63.200000
13.100000,23.000000,-0.967975,0.667975,71.577342,6.990898,82.100000,69.000000,81.132025,87.600000,64.600000,87.600000,77.705338,64.600000,23.000000,81.800000,8.095870,83.833333,65.543105,0.000000,0.000000,0.566490,0.671578,0.719196,0.564420,0.663660,,,,,,,,,,,,,,,,,,,1.000000,,,,,,6.254000,1.000000,8.741136,4.406719,4.231773,7.085901,,1.000000,,,,1.000000,,,,0.081000,0.012952,0.067839,1.000000,,1.000000,1.000000,,58.000000,18.000000,1.194000,5.400000,The Darning-Needle,2025-11-09T13:17:11.108132,16.426667,0.043831,5.176136,1.285714,0.520000,39.000000,0.562500,0.198565,0.007305,0.412458,0.000000,0.412458,0.000000,0.175084,0.412458,0.569378,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,12.221955,0.000000,0.000000,0.000000,8.760610,7.117206,0.213333,53.000000,1.000000,36.000000,0.480000,0.000812,0.000000,0.008130,0.008130,3.571429,17.045455,0.017045,58.666667,72.585800,0.002435,0.052533,0.004870,75.000000,14.000000,11.080521,0.674545,0.001623,0.008130,0.003247,0.008130,0.500000,0.343344,1.000000,0.339286,5.281118,3.917484,1.902584,60.400000
-16.200000,14.400000,27.752034,-11.252034,66.866667,6.811918,62.000000,78.200000,89.752034,76.500000,62.100000,89.752034,74.508672,62.000000,27.752034,78.500000,9.800715,82.150678,96.054014,0.000000,0.000000,0.484840,0.486700,0.474300,0.613870,0.704553,,,,,,,,,,,,,,,,,,,1.000000,,,,,,22.310000,1.000000,10.012835,7.764721,6.300796,8.373323,,1.000000,,,,1.000000,,,,2.355000,0.105558,0.544006,,,1.000000,1.000000,1.000000,46.000000,18.000000,4.329000,8.000000,The Devoted Friend,2025-11-09T13:22:30.952721,18.312500,0.083049,5.186121,11.665706,0.362500,87.000000,0.921047,0.139562,0.004096,0.324760,0.324760,0.236189,0.295236,0.126101,0.017714,0.542099,0.006834,0.006834,2.000000,0.937444,0.000000,0.984236,0.000285,12.322951,0.110645,2.182101,0.000000,10.034253,8.388450,0.262500,76.000000,1.000000,97.000000,0.404167,0.000910,0.000000,0.000000,0.000000,2.123894,25.711035,0.025711,38.893805,31.452834,0.002048,0.030667,0.005233,240.000000,16.000000,12.619687,0.689130,0.001138,-0.006834,0.002958,-0.006834,0.384615,0.373834,1.000000,0.197270,5.520510,3.904209,1.953887,75.600000
32.800000,14.600000,-3.720042,-7.079958,63.366667,9.158360,83.900000,51.100000,80.179958,80.500000,65.900000,83.900000,72.446660,51.100000,32.800000,73.100000,11.216095,81.526653,125.800782,1.000000,0.000000,0.428729,0.613309,0.675395,0.373541,0.586115,,,,,,,,,,,,1.000000,,,,,,,,,,,,,6.721000,1.000000,8.813141,5.075174,4.782409,7.203406,,1.000000,,,,1.000000,,,,0.159000,0.023657,0.118392,,1.000000,1.000000,1.000000,,49.000000,23.000000,1.343000,18.900000,The Dog and the Sparrow,2025-11-09T13:24:18.169498,16.666667,0.051111,5.050370,0.000000,0.000000,0.000000,0.000000,0.171745,0.020000,0.541787,0.135447,0.270893,0.000000,0.051873,0.541787,0.509695,-0.014815,0.014815,1.000000,1.000000,0.000000,1.000000,0.000000,12.402205,0.000000,0.000000,0.000000,8.827468,7.208600,0.234568,61.000000,1.000000,36.000000,0.444444,0.002963,0.000000,-0.007407,0.007407,40.500000,1.481481,0.001481,675.000000,393.000000,0.000000,0.033734,0.003704,81.000000,14.000000,12.809140,0.768548,-0.002963,0.007407,0.002963,-0.007407,-1.000000,0.378519,1.000000,0.267407,5.085070,3.810370,1.614163,64.600000
31.000000,24.700000,-38.238750,41.538750,48.620417,10.520765,76.100000,45.100000,37.861250,87.600000,62.900000,87.600000,64.826875,37.861250,49.738750,79.400000,18.157101,81.033333,329.680320,1.000000,0.000000,0.343211,0.604234,0.666636,0.358094,0.300618,,,,,,,,,,,,1.000000,,,,,,,,,,,,,3.055000,1.000000,8.024862,3.806662,3.806662,6.378426,,1.000000,,,,1.000000,,,,0.044000,0.014403,0.074830,1.000000,,1.000000,1.000000,,58.000000,17.000000,0.588000,32.138750,The Drop of Water,2025-11-09T13:25:17.395319,12.723404,0.085284,5.227425,0.269639,0.276596,13.000000,0.212375,0.146444,0.020067,0.358566,0.286853,0.179283,0.000000,0.175299,0.358566,0.598326,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,11.602617,0.000000,0.000000,0.000000,8.047829,6.395262,0.085106,48.000000,1.000000,25.000000,0.531915,0.003344,0.000000,0.000000,0.000000,2.764706,17.000000,0.028428,35.176471,28.332553,0.001672,0.043186,0.008361,47.000000,10.000000,10.138828,0.796864,-0.001672,0.000000,0.005017,0.000000,-0.333333,0.392977,1.000000,0.399666,4.949475,3.988156,1.876436,56.800000
4.700000,12.900000,7.063294,-3.163294,68.933333,5.198932,74.700000,70.000000,81.763294,75.000000,62.100000,81.763294,73.693882,62.100000,19.663294,78.600000,6.324114,78.454431,39.994415,0.000000,0.000000,0.522900,0.587142,0.560250,0.550200,0.642659,,,,,,,,,,,,,,,,,,,1.000000,,,,,,10.202000,1.000000,9.230437,5.231109,4.549747,7.594884,,1.000000,,1.000000,,,,,,0.186000,0.018232,0.093608,1.000000,,1.000000,1.000000,,58.000000,19.000000,1.987000,7.900000,The Elf of the Rose,2025-11-09T13:27:44.832546,22.244444,0.042957,5.182817,0.094587,0.155556,14.000000,0.086414,0.143911,0.003497,0.596677,0.119335,0.238671,0.000000,0.045317,0.596677,0.564576,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,12.500045,0.000000,0.000000,0.000000,9.247347,7.602401,0.433333,56.000000,1.000000,30.000000,0.333333,0.000999,0.000000,0.000000,0.000000,5.625000,7.992008,0.007992,125.125000,159.804910,0.000999,0.032093,0.000000,90.000000,22.500000,11.640266,0.523289,0.000000,0.000000,0.001998,0.000000,0.000000,0.417083,1.000000,0.270729,5.289301,4.014021,1.789303,70.600000
-6.700000,9.100000,18.708798,-4.508798,69.333333,3.657261,67.700000,74.400000,86.408798,75.000000,65.900000,86.408798,75.218133,65.900000,20.508798,81.900000,7.233547,81.102933,52.324195,0.000000,0.000000,0.503688,0.554463,0.507750,0.609336,0.707688,,,,,,,,,,,,,,,,,,,1.000000,,,,,,13.351000,1.000000,9.499421,4.189655,3.296608,7.823646,,1.000000,,,,1.000000,,,,0.065000,0.004869,0.026021,1.000000,,1.000000,1.000000,,58.000000,14.000000,2.498000,4.100000,The Elfin Hill,2025-11-09T13:30:43.220781,20.047244,0.049882,5.350353,0.901419,0.448819,57.000000,0.474077,0.156939,0.004321,0.276406,0.122847,0.276406,0.184271,0.201493,0.214983,0.625162,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,12.071073,0.000000,0.000000,0.000000,9.519515,7.842671,0.307087,69.000000,1.000000,54.000000,0.425197,0.000000,0.000000,0.000000,0.000000,2.702128,18.460330,0.018460,54.170213,52.274773,0.000786,0.040376,0.006677,127.000000,19.000000,13.503489,0.673583,0.000786,0.000000,0.000786,0.000000,1.000000,0.377062,1.000000,0.302828,5.627690,4.133018,1.931841,63.000000
29.900000,14.300000,-17.937473,-9.862527,48.687509,5.215165,73.900000,44.000000,55.962527,79.500000,65.200000,79.500000,60.777088,44.000000,35.500000,46.100000,13.306565,72.866667,177.064666,1.000000,0.000000,0.325160,0.340679,0.587505,0.202840,0.257987,,,,,,,,,,1.000000,,,,,,,,,,,,,,,3.733000,1.000000,8.225235,6.978214,6.978214,6.612041,,1.000000,,1.000000,,,,,,1.072000,0.287168,1.442799,,1.000000,1.000000,1.000000,,61.000000,27.000000,0.743000,26.000000,The Elves and the Shoemaker,2025-11-09T13:31:28.721315,32.434783,0.030831,5.092493,0.000000,0.000000,0.000000,0.000000,0.153025,0.000000,0.487395,0.365546,0.121849,0.000000,0.025210,0.487395,0.608541,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,12.462966,0.000000,0.000000,0.000000,8.242756,6.616065,0.652174,62.000000,9.000000,15.000000,0.652174,0.000000,0.000000,0.000000,0.000000,2.300000,10.000000,0.013405,74.600000,41.668213,0.000000,0.026323,0.000000,23.000000,31.000000,12.754628,0.393239,0.000000,0.000000,0.000000,0.000000,0.000000,0.406166,1.000000,0.376676,4.998340,3.943700,1.807653,81.000000
13.300000,12.300000,9.541948,-5.041948,64.866667,5.478645,71.000000,57.700000,80.541948,78.200000,65.900000,80.541948,71.473658,57.700000,22.841948,75.500000,7.796288,78.080649,60.782111,1.000000,0.000000,0.409670,0.536050,0.555220,0.435635,0.608092,,,,,,,,,,,,,,1.000000,,,,,,,,,,,8.486000,1.000000,9.046291,9.640043,9.180127,7.368340,,1.000000,,1.000000,,,,,,15.367000,1.810865,9.701389,1.000000,,1.000000,1.000000,,58.000000,22.000000,1.584000,12.300000,The Emperor's New Suit,2025-11-09T13:33:32.540116,16.726316,0.057269,5.446193,0.417484,0.473684,45.000000,0.294525,0.143868,0.010699,0.500000,0.100000,0.200000,0.000000,0.200000,0.500000,0.551887,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,13.018270,0.000000,0.000000,0.000000,9.065892,7.371489,0.252632,42.000000,2.000000,43.000000,0.452632,0.001259,0.000000,0.000000,0.000000,3.392857,17.621145,0.017621,56.750000,33.340907,0.000629,0.037670,0.006293,95.000000,16.000000,10.564531,0.631611,-0.000629,0.000000,0.001888,0.000000,-0.333333,0.385148,1.000000,0.266834,5.186001,4.218297,2.162845,79.600000
0.400000,13.100000,8.138745,11.561255,67.033333,3.633486,69.800000,69.400000,77.938745,75.000000,61.900000,89.500000,73.923124,61.900000,27.600000,89.500000,8.582329,80.812915,73.656376,0.000000,0.000000,0.484412,0.624710,0.523500,0.621130,0.697552,,,,,,,,,1.000000,,,,,,,,,,,,,,,,3.857000,1.000000,8.257904,6.234411,6.234411,6.508769,,1.000000,,1.000000,,,,,,0.509000,0.131968,0.759701,1.000000,,,1.000000,,75.000000,25.000000,0.670000,8.100000,The Emperors New Clothes,2025-11-09T13:34:49.317974,9.710145,0.125373,5.825373,0.443966,0.347826,24.000000,0.307463,0.148276,0.031343,0.515152,0.515152,0.181818,0.000000,0.000000,0.303030,0.644828,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,12.427990,0.000000,0.000000,0.000000,8.269757,6.508769,0.028986,30.000000,1.000000,39.000000,0.565217,0.002985,0.000000,-0.014925,0.014925,2.875000,24.000000,0.035821,27.916667,13.478120,0.000000,0.045094,0.004478,69.000000,8.000000,6.299532,0.648758,-0.002985,-0.014925,0.002985,0.014925,-1.000000,0.334328,1.000000,0.432836,5.110815,4.500000,2.292630,79.600000
17.800000,11.600000,-10.347038,15.547038,63.550987,3.340801,78.600000,60.800000,68.252962,73.200000,61.600000,83.800000,71.042160,60.800000,23.000000,83.800000,8.429863,78.533333,71.062592,0.000000,0.000000,0.477888,0.658668,0.575352,0.509504,0.571960,,,,,,,,,,,,,,1.000000,,,,,,,,,,,4.440000,1.000000,8.398635,3.465736,3.465736,6.745236,1.000000,1.000000,,,1.000000,,,,,0.031000,0.006982,0.036514,1.000000,,1.000000,1.000000,,58.000000,39.000000,0.849000,9.200000,The Farm-Yard Cock and the Weather-Cock,2025-11-09T13:35:59.850173,16.884615,0.048975,5.156036,0.543058,0.269231,14.000000,0.351936,0.128931,0.014806,0.454988,0.454988,0.107056,0.000000,0.170316,0.267640,0.641509,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,12.836124,0.000000,0.000000,0.000000,8.418036,6.778785,0.250000,50.000000,1.000000,23.000000,0.442308,0.002278,0.000000,0.000000,0.000000,3.058824,17.000000,0.019362,51.647059,53.879977,0.004556,0.043738,0.004556,52.000000,12.000000,13.263098,0.785514,0.002278,0.000000,0.006834,0.000000,0.333333,0.400911,0.833333,0.362187,5.002581,3.943807,1.859222,44.600000
-12.400000,13.600000,25.244026,-3.544026,67.300000,5.158165,61.800000,74.200000,87.044026,79.500000,65.900000,87.044026,75.324004,61.800000,25.244026,83.500000,9.079452,83.348009,82.436450,0.000000,0.000000,0.458556,0.516030,0.491310,0.619570,0.726818,,,,,,,,,,,,,,,,,,,1.000000,,,,,,17.159000,1.000000,9.750336,7.768110,6.592868,8.084254,,1.000000,,1.000000,,,,,,2.363000,0.137712,0.728871,1.000000,,1.000000,1.000000,,58.000000,12.000000,3.242000,8.200000,The Fir Tree,2025-11-09T13:40:37.209810,17.772973,0.057786,5.313869,0.526462,0.481081,89.000000,0.344891,0.147651,0.007603,0.409463,0.163785,0.163785,0.409463,0.189263,0.073703,0.515436,0.003049,0.003049,2.000000,0.873090,0.000000,0.967739,0.001303,12.222261,0.242898,3.087782,0.000000,9.768412,8.098339,0.281081,52.000000,1.000000,66.000000,0.356757,0.002433,0.000000,0.003049,0.009146,4.868421,11.557178,0.011557,86.526316,121.008642,0.004562,0.044128,0.009732,185.000000,16.000000,11.725801,0.659755,0.002129,0.000000,0.006995,0.006098,0.304348,0.363747,1.000000,0.226582,5.529295,4.081303,1.885848,76.600000
3.400000,14.100000,15.153468,-10.853468,65.766667,3.710645,69.900000,66.500000,85.053468,75.000000,60.900000,85.053468,71.925578,60.900000,24.153468,74.200000,7.550605,78.084489,57.011634,0.000000,0.000000,0.464835,0.518658,0.524250,0.493430,0.631097,,,,,,,,,,,,1.000000,,,,,,,,,,,,,10.507000,1.000000,9.259892,6.565265,5.817779,7.657283,,1.000000,,1.000000,,,,,,0.709000,0.067479,0.335225,,1.000000,1.000000,1.000000,,49.000000,26.000000,2.115000,9.100000,The Fisherman & His Wife,2025-11-09T13:43:16.273615,15.266187,0.065975,5.047597,0.000000,0.000000,0.000000,0.000000,0.138229,0.022620,0.308077,0.136923,0.308077,0.205385,0.178462,0.171154,0.537797,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,12.564803,0.000000,0.000000,0.000000,9.279120,7.660585,0.187050,71.000000,1.000000,40.000000,0.287770,0.000943,0.000000,-0.004717,0.004717,5.560000,11.781338,0.011781,84.880000,72.623588,0.000943,0.036224,0.008954,139.000000,11.000000,13.900766,0.910559,0.000000,-0.004717,0.001885,0.004717,0.000000,0.388313,1.000000,0.218190,5.139268,3.727144,1.756235,74.800000
1.500000,14.600000,13.983127,-1.283127,64.433333,2.917000,67.200000,65.700000,81.183127,75.000000,60.400000,81.183127,71.563855,60.400000,20.783127,79.900000,7.658204,78.694376,58.648082,0.000000,0.000000,0.441504,0.536928,0.504000,0.524943,0.648653,,,,,,,,,,,,,,1.000000,,,,,,,,,,,8.892000,1.000000,9.093020,3.850148,3.316325,7.457609,,1.000000,,,,1.000000,,,,0.046000,0.005173,0.026559,1.000000,,1.000000,1.000000,,58.000000,8.000000,1.732000,9.600000,The Flax,2025-11-09T13:45:22.248990,20.915663,0.045507,5.219470,0.868676,0.385542,32.000000,0.464862,0.161100,0.001728,0.437731,0.087546,0.175092,0.000000,0.299630,0.437731,0.567780,0.005780,0.005780,1.000000,1.000000,0.000000,1.000000,0.000000,11.724786,0.000000,0.000000,0.000000,9.111845,7.459915,0.265060,81.000000,4.000000,32.000000,0.385542,0.000576,0.000000,0.005780,0.005780,3.772727,12.672811,0.012673,78.909091,61.148039,0.005184,0.038848,0.001152,83.000000,19.000000,13.018249,0.622416,0.004608,0.000000,0.005760,0.000000,0.800000,0.364631,1.000000,0.293203,5.338957,3.992494,1.993770,60.000000
-1.700000,16.000000,15.544745,-2.344745,69.000000,2.299275,69.700000,71.400000,85.244745,81.900000,65.900000,85.244745,76.174124,65.900000,19.344745,82.900000,7.422526,83.348248,55.093898,0.000000,0.000000,0.497658,0.577813,0.570843,0.591906,0.706679,,,,,,,,,,,,,,,,,,1.000000,,,,,,,11.544000,1.000000,9.354008,5.605802,4.824004,7.694393,,1.000000,,,,1.000000,,,,0.271000,0.023475,0.123462,1.000000,,1.000000,1.000000,,58.000000,16.000000,2.195000,4.100000,The Flying Trunk,2025-11-09T13:48:12.435377,19.857143,0.053058,5.294514,0.593123,0.339286,38.000000,0.372302,0.140930,0.004047,0.313682,0.313682,0.235261,0.156841,0.111235,0.182981,0.601199,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,12.009244,0.000000,0.000000,0.000000,9.373819,7.707512,0.276786,46.000000,1.000000,53.000000,0.473214,0.000450,0.000000,0.000000,0.000000,3.027027,16.636691,0.016637,60.108108,67.762217,0.000450,0.043312,0.003147,112.000000,18.000000,9.982894,0.502736,0.000000,0.000000,0.000899,0.000000,0.000000,0.381745,1.000000,0.299910,5.575690,4.046112,1.943517,65.200000
12.600000,9.100000,-3.615170,-23.884830,63.600000,6.296560,82.500000,69.900000,78.884830,75.000000,65.900000,82.500000,71.197472,55.000000,27.500000,55.000000,9.068320,78.794943,82.234428,1.000000,1.000000,0.576675,0.453750,0.618750,0.384450,0.433867,,,,,,,,,,,,,,,,,,,1.000000,,,,,,8.454000,1.000000,9.042513,3.496508,2.987987,7.437795,,1.000000,,,,1.000000,,,,0.032000,0.003785,0.018846,,1.000000,1.000000,1.000000,,61.000000,24.000000,1.698000,15.000000,The Four Clever Brothers,2025-11-09T13:49:59.231682,28.500000,0.036842,5.023977,0.000000,0.000000,0.000000,0.000000,0.180365,0.002924,0.354286,0.265714,0.265714,0.000000,0.114286,0.354286,0.484018,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,12.448207,0.000000,0.000000,0.000000,9.058587,7.444833,0.616667,62.000000,2.000000,29.000000,0.483333,0.000585,0.000000,0.000000,0.000000,5.000000,7.017544,0.007018,142.500000,73.485259,0.001170,0.028751,0.001170,60.000000,28.000000,14.516083,0.509336,0.000585,0.000000,0.001754,0.000000,0.333333,0.405848,1.000000,0.256140,5.263395,3.825146,1.664335,65.000000
16.100000,17.400000,-14.422000,-22.778000,54.133333,10.292500,76.800000,60.700000,62.378000,79.500000,62.100000,79.500000,63.513000,39.600000,39.900000,39.600000,13.007420,72.892667,169.192978,1.000000,1.000000,0.466176,0.304128,0.610560,0.240372,0.247017,,,,,,,,,,,,,,,,,,,1.000000,,,,,,2.421000,1.000000,7.792349,4.430817,4.430817,6.196444,,1.000000,,,,1.000000,,,,0.083000,0.034283,0.169388,,1.000000,1.000000,1.000000,,61.000000,21.000000,0.490000,30.400000,The Fox and the Horse,2025-11-09T13:50:31.643121,23.619048,0.040323,4.961694,0.000000,0.000000,0.000000,0.000000,0.169725,0.008065,0.444444,0.444444,0.111111,0.000000,0.000000,0.444444,0.637615,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,11.582061,0.000000,0.000000,0.000000,7.808729,6.208590,0.380952,62.000000,1.000000,15.000000,0.714286,0.002016,0.000000,0.000000,0.000000,4.200000,5.000000,0.010081,99.200000,30.863571,0.000000,0.030882,0.006048,21.000000,16.000000,18.568986,0.786187,-0.002016,0.000000,0.002016,0.000000,-1.000000,0.352823,1.000000,0.439516,4.840830,3.760081,1.700599,58.800000
1.900000,19.500000,11.516360,-10.716360,72.433333,7.840210,78.900000,77.000000,90.416360,80.900000,61.400000,90.416360,78.052727,61.400000,29.016360,79.700000,8.590880,83.672120,73.803220,0.000000,0.000000,0.607530,0.628833,0.638301,0.613690,0.720618,,,,,,,,,,1.000000,,,,,,,,,,,,,,,6.355000,1.000000,8.757155,7.138867,6.923946,7.123673,,1.000000,,,,1.000000,,,,1.259000,0.198112,1.015323,,1.000000,,1.000000,,67.000000,31.000000,1.240000,8.600000,"The Frog King, or Iron Heinrich",2025-11-09T13:52:02.272411,18.217391,0.063644,5.118536,0.651774,0.420290,29.000000,0.394590,0.140884,0.007160,0.509370,0.156729,0.509370,0.000000,0.020443,0.313458,0.530387,-0.008000,0.008000,1.000000,1.000000,0.000000,1.000000,0.000000,11.838822,0.000000,0.000000,0.000000,8.769507,7.137278,0.275362,74.000000,2.000000,35.000000,0.507246,0.000796,0.000000,0.016000,0.016000,2.029412,27.048528,0.027049,36.970588,14.884823,0.002387,0.029841,0.007160,69.000000,16.000000,12.341599,0.677462,0.001591,0.024000,0.003182,0.008000,0.500000,0.371519,1.000000,0.287987,5.175535,3.894988,1.797226,67.400000
